"('Orchestral Manouvres In The Dark', '/bands/orchestral-manouvres-in-the-dark')","('10 concerts', None)",Orchestral Manoeuvres in the Dark
"('orchestral manœuvres in the dark', '/bands/orchestral-manoeuvres-in-the-dark--3')","('8 concerts', None)",Orchestral Manoeuvres in the Dark
"('Orchestral Maneouvres in the Dark', '/bands/orchestral-maneouvres-in-the-dark')","('4 concerts', None)",Orchestral Manoeuvres in the Dark
"('Neon Trees', '/bands/neon-trees')","('615 concerts', None)",Neon Trees
"('Cage The Elephant/civil twilight/Neon Trees', '/bands/cage-the-elephant-civil-twilight-neon-trees')","('1 concerts', None)",Neon Trees
"('Aimee Mann', '/bands/aimee-mann')","('675 concerts', None)",Aimee Mann
"('The Both (Aimee Mann & Ted Leo)', '/bands/the-both-aimee-mann-ted-leo')","('13 concerts', None)",Aimee Mann
"('Aimee Mann and Michael Penn', '/bands/aimee-mann-and-michael-penn')","('5 concerts', None)",Aimee Mann
"('Aimee mann & Michael Penn', '/bands/aimee-mann-michael-penn--651085')","('1 concerts', None)",Aimee Mann
"('Aimee Mann & MIchael Penn', '/bands/aimee-mann-michael-penn')","('1 concerts', None)",Aimee Mann
"('Squeeze & Aimee Mann', '/bands/squeeze-aimee-mann')","('1 concerts', None)",Aimee Mann
"('The Both - Aimee Mann and Ted Leo', '/bands/the-both-aimee-mann-and-ted-leo')","('51 concerts', None)",Aimee Mann
"('Richard Thompson & Aimee Mann', '/bands/richard-thompson-aimee-mann')","('1 concerts', None)",Aimee Mann
"('Aimee Mann Christmas Show', '/bands/aimee-mann-christmas-show')","('1 concerts', None)",Aimee Mann
"('Aimee Mann, etc', '/bands/aimee-mann-etc')","('1 concerts', None)",Aimee Mann
"('Tim McGraw', '/bands/tim-mcgraw')","('1,328 concerts', None)",Tim McGraw
"('Almost McGraw - Tim McGraw Trib.', '/bands/almost-mcgraw-tim-mcgraw-trib')","('2 concerts', None)",Tim McGraw
"('Toby Keith', '/bands/toby-keith')","('1,291 concerts', None)",Twista
"('Twisted Wheel', '/bands/twisted-wheel')","('251 concerts', None)",Twista
"('Tristan Prettyman', '/bands/tristan-prettyman')","('390 concerts', None)",Twista
"('Twisted Method', '/bands/twisted-method')","('75 concerts', None)",Twista
"('Twista', '/bands/twista')","('192 concerts', None)",Twista
"('Tristania', '/bands/tristania')","('55 concerts', None)",Twista
"('Tristan Simone', '/bands/tristan-simone')","('2 concerts', None)",Twista
"('Tristan', '/bands/tristan')","('30 concerts', None)",Twista
"('Tristan Brusch', '/bands/tristan-brusch')","('26 concerts', None)",Twista
"('Twisted Pine', '/bands/twisted-pine')","('59 concerts', None)",Twista
"('Twisted Voodoo Parlours', '/bands/twisted-voodoo-parlours')","('1 concerts', None)",Twista
"(""Rockin' Dopsie Jr. And The Zydeco Twisters"", '/bands/rockin-dopsie-jr-and-the-zydeco-twisters')","('6 concerts', None)",Twista
"('Tristan (UK)', '/bands/tristan-uk')","('4 concerts', None)",Twista
"('The Twisters', '/bands/the-twisters')","('5 concerts', None)",Twista
"('Tristan Maxted', '/bands/tristan-maxted')","('7 concerts', None)",Twista
"('Twisted', '/bands/twisted')","('14 concerts', None)",Twista
"('Twisted Ace', '/bands/twisted-ace')","('2 concerts', None)",Twista
"('Twisted Ankle', '/bands/twisted-ankle')","('7 concerts', None)",Twista
"('Tristate', '/bands/tristate')","('3 concerts', None)",Twista
"('Twister (UK)', '/bands/twister-uk')","('5 concerts', None)",Twista
"('Tristan McIntosh', '/bands/tristan-mcintosh')","('11 concerts', None)",Twista
"('Tristan Baugh', '/bands/tristan-baugh')","('2 concerts', None)",Twista
"(""Rockin' Dopsie Jr & The Zydeco Twisters"", '/bands/rockin-dopsie-jr-the-zydeco-twisters')","('5 concerts', None)",Twista
"('Tristan Mackay', '/bands/tristan-mackay')","('4 concerts', None)",Twista
"('Tristan Dufrene', '/bands/tristan-dufrene')","('6 concerts', None)",Twista
"('Rogue Wave', '/bands/rogue-wave')","('461 concerts', None)",Rogue Wave
"('Brogue Wave', '/bands/brogue-wave')","('23 concerts', None)",Rogue Wave
"('Pat Benatar', '/bands/pat-benatar')","('815 concerts', None)",Pat Benatar
"('Pat Benatar & Neil Giraldo', '/bands/pat-benatar-neil-giraldo')","('1,091 concerts', None)",Pat Benatar
"('Pat Benater', '/bands/pat-benater')","('8 concerts', None)",Pat Benatar
"('Fire And Ice - Trib. to Pat Benatar', '/bands/fire-and-ice-trib-to-pat-benatar')","('5 concerts', None)",Pat Benatar
"('Pat Benetar & Neil Giraldo', '/bands/pat-benetar-neil-giraldo')","('2 concerts', None)",Pat Benatar
"('Unchained (Pat Benatar Tribute)', '/bands/unchained-pat-benatar-tribute')","('1 concerts', None)",Pat Benatar
"('Styx/Pat Benatar', '/bands/styx-pat-benatar')","('1 concerts', None)",Pat Benatar
"('Steve Miller Band/ Pat Benatar', '/bands/steve-miller-band-pat-benatar')","('1 concerts', None)",Pat Benatar
"('Heart To Heartbreaker - Trib. to Heart & Pat Benatar', '/bands/heart-to-heartbreaker-trib-to-heart-pat-benatar')","('2 concerts', None)",Pat Benatar
"('All Fired Up - Trib. To Pat Benatar', '/bands/all-fired-up-trib-to-pat-benatar')","('3 concerts', None)",Pat Benatar
"('Patitude - Trib. To Pat Benatar', '/bands/patitude-trib-to-pat-benatar')","('1 concerts', None)",Pat Benatar
"('Invincible - Trib. To Pat Benatar', '/bands/invincible-trib-to-pat-benatar')","('4 concerts', None)",Pat Benatar
"('We Belong - Trib. To Pat Benatar & Neil Giraldo', '/bands/we-belong-trib-to-pat-benatar-neil-giraldo')","('2 concerts', None)",Pat Benatar
"('Heartache2heartache -Trib. to Pat Benatar', '/bands/heartache2heartache-trib-to-pat-benatar')","('2 concerts', None)",Pat Benatar
"('Five For Fighting', '/bands/five-for-fighting')","('309 concerts', None)",Five for Fighting
"('Walk the Moon', '/bands/walk-the-moon--4')","('908 concerts', None)",Walk the Moon
"('Nicholas Petricca of Walk The Moon', '/bands/nicholas-petricca-of-walk-the-moon')","('2 concerts', None)",Walk the Moon
"('Walk off the Moon', '/bands/walk-off-the-moon')","('1 concerts', None)",Walk the Moon
"('Walking the Moon', '/bands/walking-the-moon')","('2 concerts', None)",Walk the Moon
"('Sarah Vaughan', '/bands/sarah-vaughan')","('7 concerts', None)",Sarah Vaughan
"('Sarah vaughn', '/bands/sarah-vaughn')","('3 concerts', None)",Sarah Vaughan
"('LL Cool J', '/bands/ll-cool-j')","('230 concerts', None)",LL Cool J
"('LL Cool J feat. DJ Z-Trip', '/bands/ll-cool-j-feat-dj-z-trip')","('9 concerts', None)",LL Cool J
"('Luke Combs, LL Cool J, Diddy, Halsey, Megan Thee Stallion', '/bands/luke-combs-ll-cool-j-diddy-halsey-megan-thee-stallion')","('1 concerts', None)",LL Cool J
"('LL Cool J with DJ Z-Trip', '/bands/ll-cool-j-with-dj-z-trip')","('2 concerts', None)",LL Cool J
"('Ladies Love Ll Cool J', '/bands/ladies-love-ll-cool-j')","('1 concerts', None)",LL Cool J
